"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"WIDNR_WQX-10006361",45.97,-89.98,"nhd_14446856"
"WIDNR_WQX-10006362",46.28,-89.91,NA
"WIDNR_WQX-10006363",46.26,-89.92,NA
"WIDNR_WQX-10006364",46.26,-89.91,NA
"WIDNR_WQX-10006365",46.23,-89.9,NA
"WIDNR_WQX-10006366",46.2,-89.89,"nhd_13343252"
"WIDNR_WQX-10006367",46.25,-89.85,NA
"WIDNR_WQX-10006368",46.24,-89.84,NA
"WIDNR_WQX-10006369",46.22,-89.85,NA
"WIDNR_WQX-10006370",46.21,-89.86,"nhd_14445224"
"WIDNR_WQX-10006371",46.25,-89.87,NA
"WIDNR_WQX-10006372",46.27,-89.89,NA
"WIDNR_WQX-10006373",46.29,-89.89,NA
"WIDNR_WQX-10006374",46.1,-89.88,"nhd_14445662"
"WIDNR_WQX-10006375",46.1,-89.87,"nhd_14445662"
"WIDNR_WQX-10006376",46.1,-89.87,"nhd_14445662"
"WIDNR_WQX-10006377",46.05,-89.91,"nhd_14445662"
"WIDNR_WQX-10006378",46.03,-89.9,"nhd_14445662"
"WIDNR_WQX-10006379",46.01,-89.91,NA
"WIDNR_WQX-10006380",46.03,-89.87,NA
"WIDNR_WQX-10006381",46.02,-89.86,NA
"WIDNR_WQX-10006382",45.96,-89.92,"nhd_13346562"
"WIDNR_WQX-10006383",45.95,-89.95,"nhd_14447394"
"WIDNR_WQX-10006384",45.99,-89.88,NA
"WIDNR_WQX-10006385",46,-89.83,NA
"WIDNR_WQX-10006386",46.02,-89.85,NA
"WIDNR_WQX-10006387",45.99,-89.84,NA
"WIDNR_WQX-10006388",45.95,-89.9,NA
"WIDNR_WQX-10006389",45.96,-89.88,NA
"WIDNR_WQX-10006390",45.93,-89.88,"nhd_13346740"
"WIDNR_WQX-10006391",45.95,-89.81,NA
"WIDNR_WQX-10006392",45.95,-89.8,NA
"WIDNR_WQX-10006393",45.92,-89.82,NA
"WIDNR_WQX-10006394",45.91,-89.82,NA
"WIDNR_WQX-10006395",45.92,-89.89,NA
"WIDNR_WQX-10006396",45.92,-89.85,"nhd_14447422"
"WIDNR_WQX-10006397",45.9,-89.85,NA
"WIDNR_WQX-10006398",46.15,-89.91,"nhd_13343532"
"WIDNR_WQX-10006399",46.13,-89.91,NA
"WIDNR_WQX-100064",45.415356,-89.432114,NA
"WIDNR_WQX-10006400",46.13,-89.9,NA
"WIDNR_WQX-10006401",46.13,-89.88,NA
"WIDNR_WQX-10006402",46.12,-89.87,NA
"WIDNR_WQX-10006403",46.13,-89.88,NA
"WIDNR_WQX-10006404",46.18,-89.82,NA
"WIDNR_WQX-10006405",46.18,-89.82,NA
"WIDNR_WQX-10006406",46.18,-89.82,NA
"WIDNR_WQX-10006407",46.12,-89.83,"nhd_13343614"
"WIDNR_WQX-10006408",46.13,-89.82,NA
"WIDNR_WQX-10006409",46.11,-89.82,NA
"WIDNR_WQX-10006410",46.08,-89.81,NA
"WIDNR_WQX-10006411",46.06,-89.79,NA
"WIDNR_WQX-10006412",46.06,-89.78,"nhd_14445342"
"WIDNR_WQX-10006413",46.04,-89.75,"nhd_13344044"
"WIDNR_WQX-10006414",46.04,-89.73,NA
"WIDNR_WQX-10006415",46.04,-89.72,NA
"WIDNR_WQX-10006416",46.05,-89.74,NA
"WIDNR_WQX-10006417",46,-89.77,NA
"WIDNR_WQX-10006418",46.01,-89.75,"nhd_14445380"
"WIDNR_WQX-10006419",46,-89.75,NA
"WIDNR_WQX-10006420",46.03,-89.7,"nhd_13343906"
"WIDNR_WQX-10006421",45.99,-89.65,"nhd_13346476"
"WIDNR_WQX-10006422",46.03,-89.58,NA
"WIDNR_WQX-10006423",46.06,-89.61,NA
"WIDNR_WQX-10006424",46.11,-89.86,"nhd_13343686"
"WIDNR_WQX-10006425",46.11,-89.79,"nhd_13343626"
"WIDNR_WQX-10006426",46.14,-89.73,"nhd_13343578"
"WIDNR_WQX-10006427",46.15,-89.76,NA
"WIDNR_WQX-10006428",46.16,-89.75,NA
"WIDNR_WQX-10006429",46.17,-89.71,"nhd_13343428"
"WIDNR_WQX-10006430",46.18,-89.69,NA
"WIDNR_WQX-10006431",46.16,-89.68,NA
"WIDNR_WQX-10006432",46.15,-89.69,NA
"WIDNR_WQX-10006433",46.15,-89.68,NA
"WIDNR_WQX-10006434",46.15,-89.66,NA
"WIDNR_WQX-10006435",46.18,-89.65,NA
"WIDNR_WQX-10006436",46.18,-89.66,"nhd_13343372"
"WIDNR_WQX-10006437",46.16,-89.64,NA
"WIDNR_WQX-10006438",46.16,-89.62,NA
"WIDNR_WQX-10006439",46.16,-89.61,NA
"WIDNR_WQX-10006440",46.19,-89.63,NA
"WIDNR_WQX-10006441",46.12,-89.75,NA
"WIDNR_WQX-10006442",46.11,-89.73,"nhd_14445632"
"WIDNR_WQX-10006443",46.12,-89.66,"nhd_13343660"
"WIDNR_WQX-10006444",46.12,-89.69,"nhd_13343660"
"WIDNR_WQX-10006445",46.14,-89.67,"nhd_13343568"
"WIDNR_WQX-10006446",46.11,-89.63,NA
"WIDNR_WQX-10006447",46.09,-89.58,"nhd_13343830"
"WIDNR_WQX-10006448",46.07,-89.58,"nhd_13343954"
"WIDNR_WQX-10006449",46.07,-89.59,NA
"WIDNR_WQX-10006450",46.05,-89.56,NA
"WIDNR_WQX-10006451",46.05,-89.56,NA
"WIDNR_WQX-10006452",46.07,-89.55,NA
"WIDNR_WQX-10006453",46.06,-89.53,NA
"WIDNR_WQX-10006454",46.09,-89.55,NA
"WIDNR_WQX-10006455",46.07,-89.5,NA
"WIDNR_WQX-10006456",46.12,-89.51,"nhd_14445630"
"WIDNR_WQX-10006457",46.11,-89.49,NA
"WIDNR_WQX-10006458",46.11,-89.46,NA
"WIDNR_WQX-10006459",46.13,-89.51,"nhd_14445630"
"WIDNR_WQX-10006460",46.14,-89.59,"nhd_13343602"
"WIDNR_WQX-10006461",46.14,-89.57,NA
"WIDNR_WQX-10006462",46.14,-89.58,"nhd_13343602"
"WIDNR_WQX-10006463",46.14,-89.61,NA
"WIDNR_WQX-10006464",46.19,-89.73,"nhd_6792409"
"WIDNR_WQX-10006465",46.24,-89.81,"nhd_14445188"
"WIDNR_WQX-10006466",46.21,-89.64,NA
"WIDNR_WQX-10006468",46.17,-89.75,NA
"WIDNR_WQX-10006469",46.24,-89.75,"nhd_14445572"
"WIDNR_WQX-10006470",46.18,-89.69,NA
"WIDNR_WQX-10006471",46.11,-89.38,NA
"WIDNR_WQX-10006472",46.19,-89.77,NA
"WIDNR_WQX-10006473",46.25,-89.79,"nhd_6791979"
"WIDNR_WQX-10006474",46.17,-89.42,NA
"WIDNR_WQX-10006475",46.19,-89.53,NA
"WIDNR_WQX-10006476",46.2,-89.47,NA
"WIDNR_WQX-10006477",46.25,-89.78,"nhd_14445168"
"WIDNR_WQX-10006478",46.19,-89.47,"nhd_14445244"
"WIDNR_WQX-10006479",46.2,-89.47,NA
"WIDNR_WQX-10006480",46.18,-89.54,NA
"WIDNR_WQX-10006481",46.16,-89.44,NA
"WIDNR_WQX-10006482",46.29,-89.92,"nhd_13343088"
"WIDNR_WQX-10006483",46.17,-89.27,NA
"WIDNR_WQX-10006484",46.2,-89.46,NA
"WIDNR_WQX-10006485",46.17,-89.41,NA
"WIDNR_WQX-10006486",46.21,-89.74,NA
"WIDNR_WQX-10006487",46.19,-89.64,NA
"WIDNR_WQX-10006488",46.11,-89.4,NA
"WIDNR_WQX-10006489",46.22,-89.64,NA
"WIDNR_WQX-10006490",46.18,-89.51,NA
"WIDNR_WQX-10006491",46.14,-89.4,NA
"WIDNR_WQX-10006492",46.18,-89.75,"nhd_13343384"
"WIDNR_WQX-10006493",46.22,-89.73,"nhd_14445216"
"WIDNR_WQX-10006494",46.16,-89.36,"nhd_11950425"
"WIDNR_WQX-10006495",46.24,-89.77,NA
"WIDNR_WQX-10006496",46.21,-89.54,NA
"WIDNR_WQX-10006497",46.18,-89.6,NA
"WIDNR_WQX-10006498",46.26,-89.77,"nhd_14445168"
"WIDNR_WQX-10006499",46.15,-89.46,NA
"WIDNR_WQX-100065",45.399299,-88.851549,NA
"WIDNR_WQX-10006500",46.18,-89.76,NA
"WIDNR_WQX-10006501",46.22,-89.54,NA
"WIDNR_WQX-10006502",46.19,-89.6,NA
"WIDNR_WQX-10006503",46.15,-89.4,NA
"WIDNR_WQX-10006504",46.14,-89.41,NA
"WIDNR_WQX-10006505",46.12,-89.39,NA
"WIDNR_WQX-10006506",46.12,-89.4,NA
"WIDNR_WQX-10006507",46.23,-89.79,NA
"WIDNR_WQX-10006508",46.2,-89.68,NA
"WIDNR_WQX-10006509",46.21,-89.75,NA
"WIDNR_WQX-10006510",46.2,-89.74,NA
"WIDNR_WQX-10006511",46.2,-89.76,NA
"WIDNR_WQX-10006512",46.22,-89.65,NA
"WIDNR_WQX-10006513",46.19,-89.65,NA
"WIDNR_WQX-10006514",46.19,-89.61,NA
"WIDNR_WQX-10006515",46.19,-89.53,NA
"WIDNR_WQX-10006516",46.17,-89.36,NA
"WIDNR_WQX-10006517",46.17,-89.38,NA
"WIDNR_WQX-10006518",46.17,-89.37,NA
"WIDNR_WQX-10006519",46.24,-89.79,NA
"WIDNR_WQX-10006520",46.11,-89.4,NA
"WIDNR_WQX-10006521",46.25,-89.71,NA
"WIDNR_WQX-10006522",46.24,-89.73,NA
"WIDNR_WQX-10006523",46.24,-89.72,NA
"WIDNR_WQX-10006524",46.23,-89.71,"nhd_6792137"
"WIDNR_WQX-10006525",46.21,-89.71,NA
"WIDNR_WQX-10006526",46.2,-89.72,"nhd_6792409"
"WIDNR_WQX-10006527",46.22,-89.66,NA
"WIDNR_WQX-10006528",46.21,-89.65,NA
"WIDNR_WQX-10006529",46.2,-89.65,NA
"WIDNR_WQX-10006530",46.19,-89.66,NA
"WIDNR_WQX-10006531",46.22,-89.65,NA
"WIDNR_WQX-10006532",46.23,-89.65,"nhd_6792253"
"WIDNR_WQX-10006533",46.25,-89.67,NA
"WIDNR_WQX-10006534",46.2,-89.69,NA
"WIDNR_WQX-10006535",46.18,-89.7,NA
"WIDNR_WQX-10006536",46.18,-89.7,NA
"WIDNR_WQX-10006537",46.23,-89.75,"nhd_14445572"
"WIDNR_WQX-10006538",46.21,-89.77,NA
"WIDNR_WQX-10006539",46.2,-89.76,NA
"WIDNR_WQX-10006540",46.2,-89.79,NA
"WIDNR_WQX-10006541",46.27,-89.78,NA
"WIDNR_WQX-10006542",46.26,-89.78,NA
"WIDNR_WQX-10006543",46.26,-89.83,"nhd_6791805"
"WIDNR_WQX-10006544",46.27,-89.81,NA
"WIDNR_WQX-10006545",46.22,-89.59,NA
"WIDNR_WQX-10006546",46.23,-89.6,"nhd_14445212"
"WIDNR_WQX-10006547",46.21,-89.56,NA
"WIDNR_WQX-10006548",46.19,-89.54,NA
"WIDNR_WQX-10006549",46.18,-89.57,"nhd_14445602"
"WIDNR_WQX-10006550",46.19,-89.57,NA
"WIDNR_WQX-10006551",46.2,-89.58,NA
"WIDNR_WQX-10006552",46.2,-89.6,NA
"WIDNR_WQX-10006553",46.2,-89.6,NA
"WIDNR_WQX-10006554",46.2,-89.61,NA
"WIDNR_WQX-10006555",46.2,-89.62,NA
"WIDNR_WQX-10006556",46.2,-89.61,NA
"WIDNR_WQX-10006557",46.21,-89.61,NA
"WIDNR_WQX-10006558",46.22,-89.62,NA
"WIDNR_WQX-10006559",46.22,-89.63,NA
"WIDNR_WQX-10006560",46.22,-89.63,NA
"WIDNR_WQX-10006561",46.21,-89.52,"nhd_14445584"
"WIDNR_WQX-10006562",46.2,-89.5,"nhd_11950087"
"WIDNR_WQX-10006564",46.18,-89.51,NA
"WIDNR_WQX-10006565",46.17,-89.46,"nhd_14445260"
"WIDNR_WQX-10006566",46.19,-89.42,"nhd_14445600"
"WIDNR_WQX-10006567",46.19,-89.39,"nhd_11949795"
"WIDNR_WQX-10006568",46.18,-89.42,"nhd_11950261"
"WIDNR_WQX-10006569",46.17,-89.45,NA
"WIDNR_WQX-10006570",46.17,-89.35,NA
"WIDNR_WQX-10006572",46.18,-89.33,NA
"WIDNR_WQX-10006573",45.99,-89.02,NA
"WIDNR_WQX-10006574",45.99,-89.03,NA
"WIDNR_WQX-10006575",46.02,-88.93,NA
"WIDNR_WQX-10006576",45.99,-88.94,NA
"WIDNR_WQX-10006577",46.02,-88.98,NA
"WIDNR_WQX-10006578",46.04,-88.98,NA
"WIDNR_WQX-10006579",45.97,-89.26,NA
"WIDNR_WQX-10006580",45.91,-89.42,"nhd_13393755"
"WIDNR_WQX-10006581",46.17,-89.34,NA
"WIDNR_WQX-10006582",45.91,-89.38,NA
"WIDNR_WQX-10006583",45.96,-89.38,NA
"WIDNR_WQX-10006584",46.02,-89.11,NA
"WIDNR_WQX-10006585",45.95,-89.44,NA
"WIDNR_WQX-10006586",45.95,-89.63,NA
"WIDNR_WQX-10006587",46.05,-89.27,NA
"WIDNR_WQX-10006588",46.17,-89.31,"nhd_13391463"
"WIDNR_WQX-10006589",45.92,-89.6,NA
"WIDNR_WQX-10006590",46.05,-89.3,NA
"WIDNR_WQX-10006591",46.14,-89.34,NA
"WIDNR_WQX-10006592",45.9,-89.4,NA
"WIDNR_WQX-10006593",45.94,-89.64,NA
"WIDNR_WQX-10006594",45.92,-89.36,NA
"WIDNR_WQX-10006595",46.04,-89.1,NA
"WIDNR_WQX-10006596",46.07,-89.11,NA
"WIDNR_WQX-10006597",45.94,-89.14,NA
"WIDNR_WQX-10006598",45.99,-89.18,NA
"WIDNR_WQX-10006599",46.06,-89,"nhd_167120869"
"WIDNR_WQX-100066",45.364073,-92.517922,NA
"WIDNR_WQX-10006600",46.09,-89.27,"nhd_13391667"
"WIDNR_WQX-10006601",45.9,-89.35,NA
"WIDNR_WQX-10006602",45.97,-89.31,NA
"WIDNR_WQX-10006603",45.97,-89.29,NA
"WIDNR_WQX-10006604",46.12,-89.21,NA
"WIDNR_WQX-10006605",45.99,-89.41,NA
"WIDNR_WQX-10006606",45.89,-89.83,NA
"WIDNR_WQX-10006607",45.97,-89.44,NA
"WIDNR_WQX-10006608",46.04,-89.38,NA
"WIDNR_WQX-10006609",45.98,-89.31,NA
"WIDNR_WQX-10006610",46.09,-89.28,NA
"WIDNR_WQX-10006611",46.07,-89.23,"nhd_14445704"
"WIDNR_WQX-10006612",45.94,-89.63,NA
"WIDNR_WQX-10006613",45.98,-89.37,NA
"WIDNR_WQX-10006614",45.97851,-89.59025,"nhd_13393403"
"WIDNR_WQX-10006615",46.04,-89.03,NA
"WIDNR_WQX-10006616",45.93,-89.39,NA
"WIDNR_WQX-10006617",45.91,-89.74,NA
"WIDNR_WQX-10006618",45.96,-89.18,NA
"WIDNR_WQX-10006619",45.91,-89.41,NA
"WIDNR_WQX-10006620",46.03,-89.55,NA
"WIDNR_WQX-10006621",46.07,-89.12,NA
"WIDNR_WQX-10006622",45.88,-89.22,NA
"WIDNR_WQX-10006623",45.93,-89.73,NA
"WIDNR_WQX-10006624",45.95,-89.18,NA
"WIDNR_WQX-10006625",46.08,-89.26,NA
"WIDNR_WQX-10006626",46.07,-89.4,NA
"WIDNR_WQX-10006627",45.9,-89.46,NA
"WIDNR_WQX-10006628",45.91,-89.7,"nhd_13393743"
"WIDNR_WQX-10006629",45.99,-89.5,NA
"WIDNR_WQX-10006630",45.96,-89.35,NA
"WIDNR_WQX-10006631",45.9,-89.71,NA
"WIDNR_WQX-10006632",46,-89.32,"nhd_13391867"
"WIDNR_WQX-10006633",45.95,-89.64,NA
"WIDNR_WQX-10006634",46.05,-88.98,NA
"WIDNR_WQX-10006635",45.95,-89.53,NA
"WIDNR_WQX-10006636",45.97,-89.62,NA
"WIDNR_WQX-10006637",45.91,-89.33,NA
"WIDNR_WQX-10006638",46.1,-89.22,NA
"WIDNR_WQX-10006639",46.04,-89.45,NA
"WIDNR_WQX-10006640",45.86,-89.27,"nhd_14446974"
"WIDNR_WQX-10006641",46.14,-89.25,NA
"WIDNR_WQX-10006642",46.05,-89.39,NA
"WIDNR_WQX-10006643",46.08,-89.22,NA
"WIDNR_WQX-10006644",46,-89.38,NA
"WIDNR_WQX-10006645",45.91,-89.7,"nhd_13393743"
"WIDNR_WQX-10006646",45.95,-89.47,NA
"WIDNR_WQX-10006647",46.16,-89.29,NA
"WIDNR_WQX-10006648",45.95,-89.56,NA
"WIDNR_WQX-10006649",46.17,-89.3,NA
"WIDNR_WQX-10006650",45.89,-89.49,NA
"WIDNR_WQX-10006652",42.808746,-88.37878,"nhd_14767830"
"WIDNR_WQX-10006653",42.78,-88.55,NA
"WIDNR_WQX-10006654",42.72,-88.57,NA
"WIDNR_WQX-10006655",42.81,-88.51,NA
"WIDNR_WQX-10006656",42.56,-88.33,NA
"WIDNR_WQX-10006657",42.54,-88.35,NA
"WIDNR_WQX-10006658",42.53,-88.3,NA
"WIDNR_WQX-10006659",42.54637,-88.2981,"nhd_14768066"
"WIDNR_WQX-10006660",42.52,-88.37,NA
"WIDNR_WQX-10006661",42.5,-88.36,NA
"WIDNR_WQX-10006662",42.52,-88.41,NA
"WIDNR_WQX-10006663",42.71,-88.31,"nhd_19285161"
"WIDNR_WQX-10006664",42.81,-88.34,NA
"WIDNR_WQX-10006665",42.78,-88.35,NA
"WIDNR_WQX-10006666",42.78,-88.41,NA
"WIDNR_WQX-10006667",0,0,NA
"WIDNR_WQX-10006668",42.75,-88.56,NA
"WIDNR_WQX-10006669",42.76,-88.57,NA
"WIDNR_WQX-10006670",42.78,-88.57,"nhd_14767870"
"WIDNR_WQX-10006671",42.63,-88.31,NA
"WIDNR_WQX-10006672",42.58,-88.34,NA
"WIDNR_WQX-10006673",42.6,-88.48,NA
"WIDNR_WQX-10006674",42.56,-88.38,"nhd_19285005"
"WIDNR_WQX-10006675",42.56,-88.5,"nhd_14768018"
"WIDNR_WQX-10006676",42.81,-88.39,NA
"WIDNR_WQX-10006677",42.80572,-88.42026,"nhd_14767836"
"WIDNR_WQX-10006678",42.81,-88.43,NA
"WIDNR_WQX-10006679",42.79,-88.44,NA
"WIDNR_WQX-10006680",42.82,-88.44,NA
"WIDNR_WQX-10006681",42.73,-88.73,NA
"WIDNR_WQX-10006682",42.51,-88.55,NA
"WIDNR_WQX-10006683",42.62,-88.62,NA
"WIDNR_WQX-10006684",42.63,-88.76,NA
"WIDNR_WQX-10006685",0,0,NA
"WIDNR_WQX-10006686",42.65,-88.53,NA
"WIDNR_WQX-10006687",42.64,-88.64,NA
"WIDNR_WQX-10006688",42.72,-88.68,NA
"WIDNR_WQX-10006689",42.82,-88.73,NA
"WIDNR_WQX-10006690",42.82,-88.71,NA
"WIDNR_WQX-10006691",42.77,-88.69,"nhd_13294786"
"WIDNR_WQX-10006692",42.75,-88.69,NA
"WIDNR_WQX-10006693",42.81,-88.64,NA
"WIDNR_WQX-10006694",45.93,-91.96,NA
"WIDNR_WQX-10006695",45.86,-92,NA
"WIDNR_WQX-10006696",45.77,-91.66,NA
"WIDNR_WQX-10006697",45.95,-91.94,NA
"WIDNR_WQX-10006698",45.95,-91.92,NA
"WIDNR_WQX-10006699",46.16,-91.91,"nhd_1849725"
"WIDNR_WQX-100067",45.353555,-92.192427,NA
"WIDNR_WQX-10006700",46.08,-91.98,NA
"WIDNR_WQX-10006701",45.82,-91.67,"nhd_1853025"
"WIDNR_WQX-10006702",45.73,-91.9,"nhd_2264553"
"WIDNR_WQX-10006703",45.98,-91.82,NA
"WIDNR_WQX-10006704",45.82,-91.81,"nhd_13351086"
"WIDNR_WQX-10006705",45.8,-91.93,NA
"WIDNR_WQX-10006706",45.94,-91.63,NA
"WIDNR_WQX-10006707",45.91,-91.99,NA
"WIDNR_WQX-10006708",45.7,-91.67,NA
"WIDNR_WQX-10006709",46.04,-91.94,NA
"WIDNR_WQX-10006710",45.7,-91.58,"nhd_13351166"
"WIDNR_WQX-10006711",46.14,-92.01,NA
"WIDNR_WQX-10006712",46.15,-92,NA
"WIDNR_WQX-10006713",45.79,-91.55,NA
"WIDNR_WQX-10006714",46.13,-91.88,"nhd_13119052"
"WIDNR_WQX-10006715",45.64,-91.57,NA
"WIDNR_WQX-10006716",46.07,-91.89,"nhd_1850091"
"WIDNR_WQX-10006717",46.02,-91.95,NA
"WIDNR_WQX-10006718",45.92,-91.68,NA
"WIDNR_WQX-10006720",45.7,-91.64,NA
"WIDNR_WQX-10006721",45.74,-91.55,NA
"WIDNR_WQX-10006722",45.68,-91.64,NA
"WIDNR_WQX-10006723",45.72,-91.55,NA
"WIDNR_WQX-10006724",45.74,-91.56,NA
"WIDNR_WQX-10006725",45.75,-91.56,NA
"WIDNR_WQX-10006726",45.74,-91.78,NA
"WIDNR_WQX-10006727",45.64,-92,NA
"WIDNR_WQX-10006728",45.74,-91.74,NA
"WIDNR_WQX-10006729",45.75,-91.54,NA
"WIDNR_WQX-10006730",45.76,-91.76,NA
"WIDNR_WQX-10006731",45.7,-91.6,NA
"WIDNR_WQX-10006732",45.68,-91.62,NA
"WIDNR_WQX-10006733",45.74,-91.55,NA
"WIDNR_WQX-10006734",45.66,-91.73,NA
"WIDNR_WQX-10006735",45.69,-91.63,NA
"WIDNR_WQX-10006736",45.66,-91.96,NA
"WIDNR_WQX-10006737",45.63,-91.76,NA
"WIDNR_WQX-10006738",45.8,-91.58,NA
"WIDNR_WQX-10006739",45.66,-91.76,NA
"WIDNR_WQX-10006740",45.69,-91.7,NA
"WIDNR_WQX-10006741",45.69,-91.65,"nhd_13078651"
"WIDNR_WQX-10006742",45.68,-91.83,NA
"WIDNR_WQX-10006743",45.85,-91.55,"nhd_13121114"
"WIDNR_WQX-10006744",45.7,-91.63,NA
"WIDNR_WQX-10006745",45.68,-91.61,NA
"WIDNR_WQX-10006746",45.69,-91.58,NA
"WIDNR_WQX-10006747",45.76,-91.56,NA
"WIDNR_WQX-10006748",45.73,-91.6,NA
"WIDNR_WQX-10006749",45.74,-91.54,NA
"WIDNR_WQX-10006750",45.71,-91.56,NA
"WIDNR_WQX-10006751",45.68,-91.74,NA
"WIDNR_WQX-10006752",45.64,-91.98,NA
"WIDNR_WQX-10006753",45.64,-91.77,NA
"WIDNR_WQX-10006754",45.75,-91.74,NA
"WIDNR_WQX-10006755",45.69,-91.59,NA
"WIDNR_WQX-10006756",45.78,-91.77,NA
"WIDNR_WQX-10006757",45.75,-91.61,"nhd_13078291"
"WIDNR_WQX-10006758",45.75,-91.54,NA
"WIDNR_WQX-10006759",45.72,-91.61,NA
"WIDNR_WQX-10006760",45.73,-91.58,NA
"WIDNR_WQX-10006761",45.73,-91.58,NA
"WIDNR_WQX-10006762",45.73,-91.58,NA
"WIDNR_WQX-10006763",45.75,-91.57,NA
"WIDNR_WQX-10006764",45.73,-91.62,NA
"WIDNR_WQX-10006765",45.71,-91.63,NA
"WIDNR_WQX-10006766",45.75,-91.77,NA
"WIDNR_WQX-10006767",45.72,-91.54,NA
"WIDNR_WQX-10006768",45.7,-91.54,NA
"WIDNR_WQX-10006769",45.72,-91.54,NA
"WIDNR_WQX-10006770",45.75,-91.55,"nhd_13078281"
"WIDNR_WQX-10006771",45.75,-91.58,NA
"WIDNR_WQX-10006772",45.64,-92.02,NA
"WIDNR_WQX-10006773",45.81,-91.56,NA
"WIDNR_WQX-10006774",45.72,-91.57,NA
"WIDNR_WQX-10006775",45.71,-91.58,NA
"WIDNR_WQX-10006776",45.82,-91.55,NA
"WIDNR_WQX-10006777",45.7,-91.56,NA
"WIDNR_WQX-10006778",45.64,-91.79,NA
"WIDNR_WQX-10006779",45.76,-91.67,NA
"WIDNR_WQX-10006780",45.72,-91.76,NA
"WIDNR_WQX-10006781",45.84,-91.55,NA
"WIDNR_WQX-10006782",45.68,-91.58,NA
"WIDNR_WQX-10006783",45.74,-91.58,NA
"WIDNR_WQX-10006784",45.74,-91.54,NA
"WIDNR_WQX-10006785",45.72,-91.54,NA
"WIDNR_WQX-10006786",45.71,-91.57,NA
"WIDNR_WQX-10006787",45.71,-91.56,NA
"WIDNR_WQX-10006788",45.71,-91.56,NA
"WIDNR_WQX-10006789",45.71,-91.59,"nhd_13078533"
"WIDNR_WQX-10006790",45.71,-91.61,NA
"WIDNR_WQX-10006791",45.71,-91.6,NA
"WIDNR_WQX-10006792",45.69,-91.65,"nhd_13078651"
"WIDNR_WQX-10006793",45.69,-91.62,NA
"WIDNR_WQX-10006794",45.7,-91.6,NA
"WIDNR_WQX-10006795",45.7,-91.61,NA
"WIDNR_WQX-10006796",45.7,-91.6,NA
"WIDNR_WQX-10006797",45.69,-91.61,"nhd_13351172"
"WIDNR_WQX-10006798",45.69,-91.62,NA
"WIDNR_WQX-10006799",45.7,-91.56,NA
"WIDNR_WQX-100068",45.332069,-91.394399,NA
"WIDNR_WQX-10006800",45.7,-91.57,"nhd_13351166"
"WIDNR_WQX-10006801",45.7,-91.56,NA
"WIDNR_WQX-10006802",45.69,-91.54,"nhd_13078643"
"WIDNR_WQX-10006803",45.69,-91.58,NA
"WIDNR_WQX-10006804",45.69,-91.58,NA
"WIDNR_WQX-10006805",45.69,-91.59,NA
"WIDNR_WQX-10006806",45.67,-91.62,NA
"WIDNR_WQX-10006807",45.67,-91.59,NA
"WIDNR_WQX-10006808",45.67,-91.55,"nhd_13078713"
"WIDNR_WQX-10006809",45.66,-91.62,NA
"WIDNR_WQX-10006810",45.65,-91.6,NA
"WIDNR_WQX-10006811",45.64,-91.6,NA
"WIDNR_WQX-10006812",45.72,-91.72,"nhd_13078477"
"WIDNR_WQX-10006813",45.71,-91.76,NA
"WIDNR_WQX-10006814",45.69,-91.66,NA
"WIDNR_WQX-10006815",45.68,-91.67,NA
"WIDNR_WQX-10006816",45.68,-91.77,NA
"WIDNR_WQX-10006817",45.68,-91.76,NA
"WIDNR_WQX-10006818",45.65,-91.73,NA
"WIDNR_WQX-10006819",45.65,-91.75,NA
"WIDNR_WQX-10006820",45.66,-91.83,NA
"WIDNR_WQX-10006821",45.66,-91.97,NA
"WIDNR_WQX-10006822",45.66,-91.95,NA
"WIDNR_WQX-10006823",45.64,-92.01,NA
"WIDNR_WQX-10006824",45.65,-91.99,NA
"WIDNR_WQX-10006825",45.64,-92,NA
"WIDNR_WQX-10006826",45.64,-91.93,NA
"WIDNR_WQX-10006827",45.64,-91.92,NA
"WIDNR_WQX-10006828",45.81,-91.55,NA
"WIDNR_WQX-10006829",45.81,-91.55,NA
"WIDNR_WQX-10006830",45.8,-91.56,"nhd_13078057"
"WIDNR_WQX-10006831",45.81,-91.58,NA
"WIDNR_WQX-10006832",45.8,-91.61,NA
"WIDNR_WQX-10006833",45.79,-91.61,NA
"WIDNR_WQX-10006834",45.78,-91.58,NA
"WIDNR_WQX-10006835",45.78,-91.58,NA
"WIDNR_WQX-10006836",45.78,-91.54,NA
"WIDNR_WQX-10006837",45.77,-91.54,NA
"WIDNR_WQX-10006838",45.77,-91.54,NA
"WIDNR_WQX-10006839",45.77,-91.55,NA
"WIDNR_WQX-10006840",45.77,-91.54,NA
"WIDNR_WQX-10006841",45.76,-91.54,NA
"WIDNR_WQX-10006842",45.76,-91.55,NA
"WIDNR_WQX-10006843",45.76,-91.55,NA
"WIDNR_WQX-10006844",45.78,-91.56,NA
"WIDNR_WQX-10006845",45.77,-91.57,NA
"WIDNR_WQX-10006846",45.77,-91.57,NA
"WIDNR_WQX-10006847",45.77,-91.58,NA
"WIDNR_WQX-10006848",45.76,-91.61,NA
"WIDNR_WQX-10006849",45.76,-91.57,NA
"WIDNR_WQX-10006850",45.75,-91.57,NA
"WIDNR_WQX-10006851",45.76,-91.54,NA
"WIDNR_WQX-10006852",45.74,-91.57,NA
"WIDNR_WQX-10006853",45.74,-91.56,NA
