"dowlknum","site_id"
"21020900","nhd_120052060"
"21049900",NA
"56029300","nhd_6658991"
"56016800","nhd_4099827"
"56027100","nhd_4099749"
"21079000",NA
"21045800","nhd_4412440"
"56154000",NA
"21033700","nhd_4412402"
"56144200",NA
"56027900",NA
"56031200",NA
"21024600","nhd_4411938"
"56032600",NA
"56034800","nhd_6656129"
"21025100",NA
"21049800",NA
"56131400",NA
"21075200",NA
"56126300",NA
"56016900",NA
"21021300","nhd_4412416"
"56164200",NA
"56023400","nhd_4099539"
"56033602","nhd_6655933"
"56153000",NA
"56163900",NA
"21025400","nhd_4411990"
"56014900","nhd_4099467"
"21071100",NA
"56124700",NA
"21023300","nhd_4412024"
"56133800",NA
"56133000",NA
"56133300",NA
"56023500","nhd_4099681"
"56030100","nhd_6658787"
"56026700","nhd_4099629"
"56020600","nhd_6658643"
"56153400",NA
"56125000",NA
"56112600","nhd_6658763"
"56164100","nhd_6655969"
"21056000",NA
"21025600",NA
"56028200","nhd_6659047"
"56015800","nhd_4099563"
"56126000",NA
"21057200","nhd_4412410"
"56153500",NA
"56144000","nhd_6658965"
"56030900","nhd_6658863"
"56027000","nhd_4099791"
"56020500",NA
"56125200",NA
"21056200",NA
"56131200","nhd_6658831"
"56144100",NA
"21021200","nhd_120052062"
"56032500",NA
"56125900",NA
"56032300","nhd_6656373"
"56025400",NA
"21037300","nhd_4099857"
"56173400",NA
"21026400","nhd_4412410"
"21033600","nhd_4412420"
"56173900",NA
"56164300","nhd_6656161"
"56019600","nhd_6658823"
"56031400","nhd_6658597"
"21024100","nhd_4411906"
"21058300",NA
"56029000","nhd_6658957"
"56030500","nhd_6658855"
"56032100","nhd_6656347"
"56019100","nhd_6658875"
"21035600",NA
"56033000","nhd_6655885"
"56124800","nhd_4099677"
"21074702",NA
"56034500","nhd_6656103"
"56024800","nhd_6659079"
"21056900",NA
"56018700","nhd_6659015"
"21024200","nhd_4411912"
"21026500","nhd_4411920"
"21069800",NA
"56016000","nhd_4099539"
"56017300","nhd_6658929"
"56020700","nhd_6658653"
"56028400","nhd_6658897"
"56153300",NA
"56124900","nhd_4099539"
"56124300","nhd_6659073"
"56020400","nhd_4959672"
"56143600",NA
"56014600","nhd_6659055"
"56021700","nhd_6658451"
"56021600","nhd_6658475"
"56023000","nhd_6659059"
"21025300","nhd_4411984"
"56034600",NA
"56172600",NA
"56175100",NA
"56025300","nhd_4099427"
"21025500",NA
"56174100",NA
"21020700",NA
"21021400","nhd_120052108"
"56026300","nhd_4099621"
"56020200","nhd_6658585"
"56168200","nhd_4099629"
"56016700",NA
"21057400",NA
"56018600","nhd_6659003"
"56135600","nhd_4099691"
"56024000","nhd_6658711"
"56015900","nhd_4099525"
"56020800","nhd_6658661"
"56133700",NA
"21045100",NA
"56019102","nhd_6658875"
"21036400","nhd_4411964"
"21024000","nhd_4411898"
"56034300","nhd_6656053"
"21023800","nhd_4099877"
"56018000","nhd_6658971"
"56024100","nhd_6658783"
"56145000",NA
"56124200",NA
"56133100",NA
"56014700","nhd_6659077"
"56026600","nhd_4099637"
"56025500","nhd_4099469"
"56130600",NA
"56133900","nhd_6656025"
"21037200",NA
"56033900",NA
"21057800",NA
"56017800","nhd_6658953"
"56177300",NA
"56154100","nhd_6658461"
"56031700","nhd_6656257"
"21023400","nhd_4411850"
"56016600","nhd_4099773"
"21024900",NA
"56016200","nhd_4099701"
"56023300","nhd_4099497"
"56014800","nhd_4099443"
"56033800","nhd_6655911"
"21023600",NA
"56175000",NA
"56034000","nhd_6656035"
"56024200","nhd_6658551"
"56031100","nhd_6658531"
"56015100","nhd_4099487"
"21036600","nhd_4411974"
"56019101","nhd_6658875"
"56025200","nhd_4099463"
"56031800","nhd_6656253"
"21055900",NA
"56131000",NA
"21050200",NA
"56034700","nhd_6656089"
"56032400","nhd_6658425"
"56033700","nhd_6655957"
"21045300",NA
"56017102","nhd_6658907"
"56030201","nhd_4098913"
"21036300","nhd_4100027"
"56024300","nhd_6656233"
"56131100",NA
"56131600",NA
"56152900",NA
"21050100",NA
"56017500","nhd_6658939"
"56130100",NA
"21012600",NA
"56013600","nhd_6659001"
"56010100","nhd_6658973"
"21024700",NA
"56007900","nhd_4411686"
"21076200",NA
"56177200",NA
"56008800",NA
"56126800",NA
"56125500",NA
"21013600","nhd_4964739"
"21013100","nhd_4964721"
"56125300",NA
"56131800","nhd_6658615"
"56008400","nhd_4411758"
"56012900",NA
"21013000","nhd_4964695"
"56020302",NA
"56127400",NA
"21078400",NA
"56015300",NA
"21011400",NA
"21045400",NA
"56135100",NA
"21014700",NA
"56011800","nhd_6656265"
"56107900",NA
"21012400",NA
"21011300",NA
"56171400",NA
"56112500",NA
"21013200","nhd_4964709"
"56130300",NA
"56123900",NA
"21013700","nhd_4964729"
"56014400","nhd_4411822"
"56018300","nhd_6659007"
"56132900",NA
"56124500",NA
"56011601","nhd_4959648"
"56009200",NA
"21014500","nhd_4412060"
"56009400","nhd_6659051"
"56010700","nhd_6659009"
"56130900",NA
"56010200","nhd_6658979"
"56175200",NA
"56017600","nhd_6658923"
"56009300","nhd_4411830"
"21042200",NA
"21053700","nhd_4412076"
"56112100",NA
"56110500",NA
"56012500",NA
"56013300",NA
"56010600","nhd_6659013"
"21054500","nhd_4964731"
"56107800",NA
"56020000","nhd_4959614"
"56011400","nhd_4959624"
"56170100",NA
"21072000",NA
"21072400",NA
"56020900","nhd_6658499"
"56007800","nhd_4411654"
"21014800","nhd_4411916"
"56015400","nhd_4411694"
"56021500","nhd_6658463"
"56110600",NA
"56021800","nhd_6655893"
"56110900",NA
"56019900",NA
"56009000","nhd_4411804"
"56125600",NA
"56007200","nhd_4964535"
"56006500","nhd_4964555"
"56125700",NA
"21053800",NA
"56009700","nhd_4960010"
"21024400",NA
"56010900","nhd_6659035"
"21013800","nhd_4964727"
"56126500",NA
"56014001","nhd_4959612"
"56018500","nhd_6659021"
"21023200",NA
"21078500",NA
"56012700","nhd_6656079"
"56130200",NA
"56007700","nhd_4411636"
"56013400","nhd_4411740"
"56110700",NA
"21056100",NA
"56010000","nhd_6658961"
"56014100","nhd_167204343"
"56112400",NA
"56001800","nhd_4964553"
"56014002",NA
"56008100",NA
"56008600","nhd_4411778"
"21013500","nhd_4412022"
"56013000","nhd_6655827"
"56016400","nhd_4411802"
"56015600","nhd_4411728"
"56011300","nhd_4959778"
"56018100","nhd_6658995"
"56011602","nhd_4959656"
"56009900",NA
"56008900",NA
"56135200",NA
"21044600",NA
"21054300",NA
"56009800","nhd_4960048"
"56007400","nhd_4960184"
"56010400",NA
"56012600","nhd_6655981"
"21024800",NA
"56005800","nhd_6656215"
"56009500","nhd_4960172"
"56012800",NA
"21046200",NA
"56127600",NA
"21053900",NA
"56124000",NA
"56130400",NA
"56127300",NA
"21013900","nhd_4964735"
"56130700",NA
"56124600","nhd_4411744"
"21011700","nhd_4412428"
"56135000","nhd_6658993"
"21013400",NA
"56017400",NA
"21014600",NA
"56008700",NA
"56130800",NA
"56127200",NA
"56006600","nhd_4964597"
"56007300","nhd_4964531"
"56132700",NA
"56014500","nhd_6659063"
"56126600",NA
"56126200",NA
"56018200","nhd_6659005"
"56112200",NA
"56134000",NA
"21013300","nhd_4964725"
"56009100","nhd_4411788"
"56009600","nhd_4960156"
"56170400",NA
"56175300",NA
"56021900","nhd_6655903"
"56010500","nhd_4960114"
"56012200","nhd_6656227"
"21070100",NA
"21012500","nhd_4412042"
"56007100","nhd_4960188"
"56015200",NA
"56010800","nhd_6659011"
"56015500","nhd_4411702"
"21070000",NA
"56013800","nhd_6658837"
"56171800",NA
"21011500","nhd_4412098"
"56008300",NA
"56012100","nhd_6658521"
"56011500","nhd_4959650"
"56132800",NA
"56010300",NA
"56011200","nhd_4960132"
"56013700","nhd_6659025"
"56012000","nhd_6658523"
"56125800",NA
"56131300",NA
"21052800",NA
"21076100",NA
"56020301",NA
"56123700",NA
"21024300",NA
"56011900","nhd_6656311"
"56013900","nhd_4959658"
"56017700","nhd_6658945"
"56107700",NA
"56008000","nhd_4964547"
"21012900",NA
"56012300",NA
"21014900",NA
"56123800",NA
"21011600","nhd_120052063"
"56011700","nhd_6656259"
"56013500","nhd_6658963"
"56007500","nhd_4411638"
"56011100","nhd_4960152"
"21045500",NA
"56019000","nhd_6659039"
"56018400","nhd_6659023"
"56008500","nhd_4411760"
"21012700",NA
"56008200",NA
"56127500",NA
"56011000","nhd_4960140"
"56007600","nhd_6659065"
"21076000",NA
"21012800",NA
"56006700","nhd_4964607"
"56006800","nhd_4959974"
"21056300",NA
"56016300","nhd_4411766"
"56020100","nhd_4959630"
"56128100",NA
"56122900",NA
"56171200",NA
"56123000",NA
"21052900",NA
"56002600","nhd_4964575"
"56002100","nhd_4960246"
"21076400",NA
"21041700",NA
"56172700",NA
"56107200",NA
"21006900",NA
"21007100",NA
"56004400","nhd_4960050"
"56122800",NA
"56005200","nhd_4959562"
"56132600",NA
"56132200",NA
"56123200",NA
"56110000",NA
"21005800","nhd_4966541"
"56000800","nhd_4960290"
"56000900","nhd_4960296"
"56002300","nhd_4960252"
"56174700",NA
"56109900",NA
"56132300",NA
"56129900",NA
"21052700",NA
"21077600",NA
"56122400",NA
"56128300","nhd_6656327"
"21003600",NA
"56003400","nhd_4960342"
"56132100",NA
"56171300",NA
"56122700",NA
"56110400",NA
"56005300","nhd_4959698"
"56001100","nhd_4960320"
"56002900","nhd_4960308"
"21007500","nhd_4964667"
"56107400",NA
"56175400",NA
"21003300",NA
"21076600",NA
"56001700","nhd_4960210"
"56005700","nhd_4958024"
"56129100",NA
"56131900",NA
"56003000","nhd_4960314"
"56005900",NA
"56005500","nhd_6656261"
"56000500","nhd_4960250"
"56003700","nhd_4959990"
"56122600",NA
"21077500",NA
"56004800","nhd_4960162"
"56000700",NA
"21003400","nhd_4964673"
"56128800",NA
"56106000","nhd_4957840"
"56003200","nhd_4960316"
"21003200","nhd_4964649"
"56002400","nhd_4960268"
"21077300",NA
"56109700",NA
"21071500",NA
"56003300","nhd_4960332"
"56123500",NA
"56128900",NA
"56129400",NA
"56005000",NA
"56123400",NA
"56122500",NA
"56129600",NA
"21051900",NA
"56105800",NA
"56129000",NA
"21076900",NA
"56129500",NA
"56004000","nhd_4959976"
"56001600","nhd_4964613"
"56004200",NA
"56128600",NA
"21077200",NA
"56129200",NA
"21053200",NA
"56129300",NA
"56128000",NA
"56130000",NA
"21077000",NA
"56004500","nhd_4960094"
"56003500","nhd_4964615"
"56109200",NA
"21041900",NA
"21069900",NA
"56174600",NA
"56002700","nhd_4964587"
"56001300","nhd_4960190"
"21037700",NA
"56172800",NA
"56109100",NA
"56168300",NA
"56123600",NA
"56002500","nhd_4960288"
"56128500",NA
"56132400","nhd_4958272"
"21076700",NA
"56002200","nhd_4960236"
"21003700",NA
"21078100",NA
"21007200",NA
"21052000",NA
"56174800",NA
"56004300","nhd_4960018"
"56134200",NA
"21006800","nhd_4964631"
"56004900","nhd_4960144"
"21007000",NA
"21077900",NA
"56001000","nhd_4960312"
"56134100",NA
"21007600","nhd_4964681"
"56002800","nhd_4964589"
"56132000",NA
"56127900",NA
"56003100","nhd_4960304"
"21077400",NA
"56107500",NA
"21003500","nhd_4964703"
"21078000",NA
"56000300","nhd_4964627"
"56004700","nhd_4960120"
"21007300","nhd_4964659"
"56004100","nhd_4960028"
"21076300",NA
"21008300","nhd_4964689"
"21053000",NA
"56001900",NA
"21003800",NA
"21077700",NA
"21051700",NA
"21077800",NA
"56003900",NA
"56003600","nhd_4959964"
"56127800",NA
"56005100",NA
"21007800",NA
"21041800",NA
"56000200","nhd_4960376"
"56123300",NA
"21003100","nhd_4964653"
"56127700",NA
"56001200",NA
"56000400","nhd_4960232"
"56128400",NA
"56005400","nhd_6656289"
"56005600","nhd_6656061"
"21076500",NA
"56129800",NA
"56132500",NA
"21041600","nhd_4964745"
"56004600","nhd_4960118"
"21077100",NA
"21006700","nhd_4964637"
"56105600",NA
"56003800",NA
"56128200",NA
"21053100",NA
"21007400","nhd_4964663"
"56172900",NA
"56128700",NA
"56000600",NA
"21076800",NA
"56129700",NA
"21007700",NA
"77021300",NA
"77038300",NA
"77026500","nhd_4963333"
"80006600",NA
"80008000",NA
"77020800",NA
"77038400","nhd_4959814"
"77032900",NA
"77034700",NA
"77017900",NA
"80002000",NA
"77021000",NA
"77017700",NA
"56000100","nhd_4960244"
"77020900",NA
"80008500",NA
"77041300",NA
"80009900",NA
"80008100",NA
"77019700","nhd_4964765"
"77020500","nhd_4964713"
"80007600",NA
"80007300","nhd_4959620"
"77017800","nhd_4963363"
"80003100",NA
"77020600",NA
"77020400","nhd_4964687"
"77037000",NA
"77021100",NA
"77020300",NA
"77020700","nhd_4948263"
"80002100",NA
"80008400",NA
"77021200","nhd_4959910"
"77017600","nhd_4963347"
"80001300","nhd_4941913"
"77030500",NA
"77034000","nhd_4963195"
"11051000","nhd_4942183"
"80000500","nhd_4946369"
"77030800",NA
"77037900","nhd_4858053"
"77004500","nhd_4858163"
"11065300","nhd_4942067"
"11061500","nhd_4946331"
"77004900","nhd_4963357"
"77006400","nhd_4858135"
"77023500","nhd_4963369"
"77005900","nhd_4858063"
"11061600","nhd_4946367"
"77023000",NA
"77007800",NA
"77005100","nhd_4963371"
"77038706",NA
"77041402",NA
"77013500","nhd_4963207"
"77007500",NA
"77038710",NA
"77013100",NA
"80000100",NA
"77012700","nhd_4963235"
"77014300","nhd_4963081"
"77012400","nhd_4963341"
"77005200","nhd_4963293"
"77008100","nhd_4946537"
"77022900",NA
"77007000","nhd_4963125"
"77012203","nhd_4963321"
"80004800","nhd_4941939"
"77005700",NA
"77038703",NA
"80004600",NA
"77005000","nhd_4963359"
"77007600","nhd_4963171"
"77005800","nhd_4963239"
"11050800","nhd_4946377"
"77014100",NA
"77007900","nhd_4946493"
"77034200",NA
"77038709",NA
"77008000","nhd_4946513"
"11050700","nhd_4946345"
"77004800","nhd_4963335"
"77033900",NA
"80000900",NA
"77006600","nhd_4963287"
"11051400","nhd_4942069"
"77012201","nhd_4963305"
"77040500",NA
"11063900","nhd_4946289"
"80008200",NA
"77014700",NA
"77038701",NA
"77038713",NA
"80000400","nhd_4946343"
"77007700","nhd_4963189"
"77013300","nhd_4963203"
"77006700","nhd_4858145"
"77004400","nhd_4858259"
"77038000",NA
"77003600","nhd_4858271"
"11051300","nhd_4942197"
"77008700","nhd_4963283"
"80000700",NA
"11065400",NA
"11050900","nhd_4946365"
"77030300",NA
"77025400","nhd_4963339"
"77037600",NA
"77028400",NA
"77004700","nhd_4963325"
"77014400","nhd_4963085"
"11061400","nhd_4946347"
"77013900","nhd_4963073"
"77005600","nhd_4963233"
"77013600",NA
"77038707",NA
"77013700","nhd_4963057"
"77003500","nhd_4858265"
"77008800","nhd_4963209"
"77012202","nhd_4963305"
"77005400","nhd_4963225"
"80004000",NA
"77007200","nhd_4963161"
"80000300","nhd_4946295"
"77041401",NA
"80004500",NA
"77006300","nhd_4858077"
"11051100","nhd_4946231"
"77024000",NA
"77023400",NA
"80007900","nhd_4946423"
"77028300","nhd_4858193"
"77006100","nhd_4963255"
"80010100",NA
"80004200",NA
"77006500",NA
"77012600","nhd_4963361"
"77029800",NA
"77013000","nhd_4963183"
"80000200","nhd_4946287"
"77029600","nhd_4963213"
"77041500",NA
"77038712",NA
"77006900",NA
"77008300","nhd_4963083"
"77023700","nhd_4857957"
"77038714",NA
"77007400",NA
"77030000",NA
"80004400",NA
"80001200","nhd_4941941"
"77029700",NA
"77012900",NA
"80001000","nhd_4942083"
"77028200",NA
"77012500","nhd_4963355"
"77004600","nhd_4963317"
"80000600","nhd_4946403"
"80001100","nhd_4942065"
"77007100","nhd_4963163"
"77006200","nhd_4963271"
"80000800",NA
"80010000",NA
"77014600","nhd_4963111"
"11096600",NA
"77005500","nhd_4963223"
"77014200","nhd_4963079"
"77003700","nhd_4963375"
"77013800","nhd_4963059"
"77014000","nhd_4963069"
"77038704",NA
"77038711",NA
"77008600","nhd_4963299"
"77012800","nhd_4963281"
"77014500","nhd_4946583"
"77012300","nhd_4963331"
"77034800","nhd_4970809"
"77038705",NA
"77013400","nhd_4963199"
"77023900",NA
"77023600",NA
"11050600",NA
"77006800","nhd_4963217"
"77006000","nhd_4963249"
"77035000",NA
"80007800",NA
"77005300","nhd_4857963"
"77013200",NA
"77038702",NA
"77038708",NA
"77007300","nhd_4963185"
"77008200",NA
"80008300",NA
"49010300","nhd_4963221"
"49012800","nhd_4963145"
"49024900","nhd_4963211"
"49025200",NA
"49013800",NA
"49012300","nhd_4946637"
"11058600","nhd_4941925"
"77000300",NA
"11064100","nhd_4946321"
"49025500","nhd_4858029"
"49025100",NA
"49026100",NA
"49013000",NA
"49013200","nhd_4963157"
"49012100","nhd_4946639"
"49011300","nhd_4858069"
"11065100",NA
"11059000","nhd_4941877"
"49010200","nhd_4963227"
"49010400","nhd_4963237"
"49014200",NA
"11065000","nhd_4942123"
"11097000",NA
"11041700",NA
"49012500","nhd_4946649"
"49012200","nhd_4946641"
"77024100","nhd_4963191"
"11065600",NA
"49025900",NA
"11059100","nhd_4942085"
"11064900",NA
"49010700","nhd_4858005"
"49011400","nhd_4858051"
"11065800","nhd_4620770"
"11043000","nhd_4942023"
"11042700",NA
"11058700","nhd_4941969"
"77024200",NA
"11061700","nhd_4946495"
"49011600","nhd_4857935"
"49011500","nhd_4858049"
"49011100","nhd_4858043"
"11049800","nhd_4946335"
"49007900","nhd_4963177"
"11066100",NA
"77024300",NA
"49013900",NA
"11042800","nhd_4942027"
"11065200","nhd_4942139"
"49010600","nhd_4858025"
"49032500",NA
"49012400",NA
"49024500",NA
"49024600",NA
"77037800","nhd_4858099"
"11065500",NA
"49030500",NA
"49011700",NA
"11043100","nhd_4620766"
"49010500","nhd_4963243"
"11042300","nhd_4941911"
"77043000",NA
"49025000",NA
"11058800","nhd_4942005"
"49010100","nhd_4963229"
"49024400",NA
"11059300",NA
"49013300","nhd_4963147"
"11058900","nhd_4941857"
"49013700","nhd_4963181"
"77034400",NA
"11059200","nhd_4941849"
"49012900","nhd_4946657"
"49011200","nhd_4858061"
"11041800","nhd_4942115"
"49030400",NA
"49012700","nhd_4963129"
"77037700",NA
"11042900","nhd_4941999"
"11065700","nhd_4941927"
"49012000","nhd_4946635"
"49024800",NA
"49028300","nhd_4858041"
"11049700","nhd_4946311"
"49032600",NA
"11067600","nhd_4620740"
"49012600",NA
"11042600","nhd_4941975"
"77000400","nhd_4963153"
"49025300",NA
"11065900","nhd_4941785"
"49011900",NA
"11042400","nhd_4941889"
"11059400","nhd_4941863"
"49010000","nhd_4857949"
"49013400","nhd_4963173"
"49025700",NA
"49026000",NA
"49033000","nhd_4858093"
"77000500","nhd_4963107"
"11101700",NA
"11042500","nhd_4941921"
"49024700",NA
"11042200","nhd_4941787"
"49025600",NA
"49013600","nhd_4963179"
"11066000","nhd_4941803"
"49005100","nhd_4858083"
"11041900","nhd_4942145"
"11062400","nhd_4946395"
"49004900","nhd_4857997"
"49009500","nhd_4858267"
"49007000","nhd_4857863"
"11032100","nhd_4946445"
"49013500","nhd_4857853"
"49011800","nhd_4946645"
"49015100",NA
"49022700",NA
"11066200","nhd_4942059"
"11033200","nhd_4946263"
"49014900","nhd_4858209"
"49004600","nhd_4857947"
"49022600","nhd_4858159"
"49006900","nhd_4857855"
"11096700",NA
"11096900",NA
"49023000",NA
"49008000","nhd_4946589"
"11032000","nhd_4946469"
"49016800","nhd_4858123"
"11062800",NA
"49004500","nhd_4857987"
"49005200","nhd_4858101"
"49004700","nhd_4857981"
"49022900","nhd_4858159"
"49004400","nhd_4858157"
"11064800",NA
"49005700","nhd_4858131"
"49009600","nhd_4858275"
"49023100",NA
"49023200",NA
"11062900","nhd_4946441"
"49022500",NA
"11032800","nhd_4946351"
"11033100","nhd_4946275"
"11062300","nhd_4946387"
"11062500","nhd_4946413"
"11063000",NA
"49010900","nhd_4858007"
"11042100","nhd_4942071"
"11042000","nhd_4946203"
"49006400","nhd_4857815"
"49032200",NA
"11102800",NA
"49023400","nhd_4858003"
"11032900",NA
"11033600","nhd_4942037"
"49023700",NA
"49006500",NA
"49007300","nhd_4857907"
"49005600","nhd_4858121"
"11064400",NA
"49005000","nhd_4858081"
"49015000","nhd_4858219"
"49014800",NA
"49005500","nhd_4858143"
"11033500","nhd_4942035"
"49007100","nhd_4857857"
"49022300",NA
"11062700","nhd_4946329"
"11032500","nhd_4946319"
"11032200","nhd_4946477"
"49023600","nhd_4857883"
"49023300",NA
"49011000","nhd_4858067"
"11064000","nhd_4946301"
"11033300",NA
"49013100","nhd_4963143"
"49024200",NA
"49007800","nhd_4858055"
"49024300","nhd_4963137"
"49010800","nhd_4858001"
"11032400","nhd_4946323"
"49009900","nhd_4857983"
"49007200","nhd_4857875"
"11064700",NA
"49030600",NA
"49024000",NA
"11064600","nhd_4942107"
"49004800","nhd_4858013"
"49007400","nhd_4857915"
"11032300","nhd_4946315"
"49004300",NA
"11021300","nhd_4946427"
"11022100","nhd_120053307"
"49006300",NA
"11078600","nhd_4946407"
"11021400","nhd_4946443"
"11021800","nhd_120053307"
"18038500","nhd_4857661"
"18038703","nhd_4946509"
"11066300","nhd_4942043"
"18040000","nhd_4942227"
"18065900",NA
"11077500","nhd_4946487"
"11078400",NA
"49014600",NA
"11031900","nhd_4946557"
"11030500",NA
"18015500","nhd_4857807"
"11078500",NA
"18038700","nhd_4946471"
"49003601",NA
"11101900",NA
"49006800","nhd_4857871"
"18038400","nhd_4857655"
"18014800","nhd_4857911"
"49007700","nhd_4857675"
"18016100","nhd_4858019"
"11066400","nhd_4942063"
"18040400","nhd_4941873"
"11061000","nhd_4942209"
"18039700","nhd_4942105"
"49021000",NA
"18072900",NA
"11021500","nhd_4946465"
"18040300","nhd_4942039"
"18037300","nhd_4946249"
"18054500",NA
"18046300",NA
"49006700","nhd_4857843"
"49022200",NA
"11033400","nhd_4942055"
"18054300","nhd_4946409"
"11030300","nhd_4946535"
"18038100","nhd_4857583"
"11064200",NA
"49024100","nhd_4857695"
"18072800","nhd_4946479"
"11022300",NA
"18038300","nhd_4857635"
"18015900","nhd_4857841"
"18067900","nhd_4857777"
"11021700","nhd_4942133"
"18016000","nhd_4857859"
"49021100",NA
"11020800","nhd_4946585"
"18038200","nhd_4857601"
"18038000","nhd_4946555"
"18053100",NA
"18038900","nhd_4946327"
"18053000","nhd_4946517"
"18074900",NA
"49003602",NA
"18075800",NA
"11077700","nhd_4946575"
"11020900","nhd_4857665"
"18037900","nhd_4946503"
