"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"USGS-415638085185702",41.943938,-85.3158143,15677567
"USGS-415638085185703",41.943938,-85.3158143,15677567
"USGS-415638085185705",41.943938,-85.3158143,15677567
"USGS-415638085185706",41.943938,-85.3158143,15677567
"USGS-415705085440801",41.9514354,-85.735552,12258634
"USGS-415705085440802",41.9514354,-85.735552,12258634
"USGS-415705085440803",41.9514354,-85.735552,12258634
"USGS-415705085440805",41.9514354,-85.735552,12258634
"USGS-415705085440806",41.9514354,-85.735552,12258634
"USGS-415708085424401",41.952269,-85.7122179,12258622
"USGS-415708085424402",41.952269,-85.7122179,12258622
"USGS-415708085424403",41.952269,-85.7122179,12258622
"USGS-415708085424405",41.952269,-85.7122179,12258622
"USGS-415708085424406",41.952269,-85.7122179,12258622
"USGS-415713085453001",41.9536574,-85.7583306,12258618
"USGS-415713085453002",41.9536574,-85.7583306,12258618
"USGS-415713085453003",41.9536574,-85.7583306,12258618
"USGS-415713085453005",41.9536574,-85.7583306,12258618
"USGS-415713085453006",41.9536574,-85.7583306,12258618
"USGS-415730085420801",41.9583801,-85.7022178,12258622
"USGS-415730085420802",41.9583801,-85.7022178,12258622
"USGS-415730085420803",41.9583801,-85.7022178,12258622
"USGS-415730085420805",41.9583801,-85.7022178,12258622
"USGS-415730085420806",41.9583801,-85.7022178,12258622
"USGS-415730085450001",41.9583795,-85.749997,12258618
"USGS-415730085450002",41.9583795,-85.749997,12258618
"USGS-415730085450003",41.9583795,-85.749997,12258618
"USGS-415730085450005",41.9583795,-85.749997,12258618
"USGS-415730085450006",41.9583795,-85.749997,12258618
"USGS-415738085014801",41.9606039,-85.0299676,12258506
"USGS-415738085014802",41.9606039,-85.0299676,12258506
"USGS-415738085014803",41.9606039,-85.0299676,12258506
"USGS-415738085014805",41.9606039,-85.0299676,12258506
"USGS-415738085014806",41.9606039,-85.0299676,12258506
"USGS-415751084162701",41.9642121,-84.274112,15660950
"USGS-415751084162702",41.9642121,-84.274112,15660950
"USGS-415751084162703",41.9642121,-84.274112,15660950
"USGS-415751084162705",41.9642121,-84.274112,15660950
"USGS-415751084162706",41.9642121,-84.274112,15660950
"USGS-415810085194301",41.9694934,-85.3285932,12258568
"USGS-415810085194302",41.9694934,-85.3285932,12258568
"USGS-415810085194303",41.9694934,-85.3285932,12258568
"USGS-415810085194305",41.9694934,-85.3285932,12258568
"USGS-415810085194306",41.9694934,-85.3285932,12258568
"USGS-415816084174001",41.9711565,-84.29439,166764035
"USGS-415816084174002",41.9711565,-84.29439,166764035
"USGS-415816084174003",41.9711565,-84.29439,166764035
"USGS-415816084174005",41.9711565,-84.29439,166764035
"USGS-415816084174006",41.9711565,-84.29439,166764035
"USGS-415830085015900",41.9750482,-85.0330235,12258506
"USGS-415913085014300",41.9869925,-85.028579,12258506
"USGS-415914086044501",41.9872677,-86.0791777,12263370
"USGS-415914086044502",41.9872677,-86.0791777,12263370
"USGS-415914086044503",41.9872677,-86.0791777,12263370
"USGS-415914086044505",41.9872677,-86.0791777,12263370
"USGS-415914086044506",41.9872677,-86.0791777,12263370
"USGS-415916084171801",41.9878227,-84.2882787,166764035
"USGS-415916084171802",41.9878227,-84.2882787,166764035
"USGS-415916084171803",41.9878227,-84.2882787,166764035
"USGS-415916084171805",41.9878227,-84.2882787,166764035
"USGS-415916084171806",41.9878227,-84.2882787,166764035
"USGS-415917085014201",41.9881036,-85.0283012,12258506
"USGS-415917085014202",41.9881036,-85.0283012,12258506
"USGS-415917085014203",41.9881036,-85.0283012,12258506
"USGS-415917085014205",41.9881036,-85.0283012,12258506
"USGS-415917085014206",41.9881036,-85.0283012,12258506
"USGS-415942085342101",41.9950481,-85.5724926,12258530
"USGS-415942085342102",41.9950481,-85.5724926,12258530
"USGS-415942085342103",41.9950481,-85.5724926,12258530
"USGS-415942085342105",41.9950481,-85.5724926,12258530
"USGS-415942085342106",41.9950481,-85.5724926,12258530
"USGS-4159440831320",41.9956006,-83.2221504,120054641
"USGS-4159440831321",41.9956006,-83.2224282,120054641
"USGS-4159440831322",41.9956006,-83.222706,120054641
"USGS-4159450831322",41.9958784,-83.222706,120054641
"USGS-420015085014001",42.0042145,-85.027746,12255062
"USGS-420015085014002",42.0042145,-85.027746,12255062
"USGS-420015085014003",42.0042145,-85.027746,12255062
"USGS-420015085014005",42.0042145,-85.027746,12255062
"USGS-420015085014006",42.0042145,-85.027746,12255062
"USGS-420145086025001",42.0292111,-86.0472338,12256586
"USGS-420145086025002",42.0292111,-86.0472338,12256586
"USGS-420145086025003",42.0292111,-86.0472338,12256586
"USGS-420145086025005",42.0292111,-86.0472338,12256586
"USGS-420145086025006",42.0292111,-86.0472338,12256586
"USGS-420204084143001",42.0344444,-84.2416667,13227668
"USGS-420204084143002",42.0344444,-84.2416667,13227668
"USGS-420204084143003",42.0344444,-84.2416667,13227668
"USGS-420204084143005",42.0344444,-84.2416667,13227668
"USGS-420204084143006",42.0344444,-84.2416667,13227668
"USGS-420231085145301",42.0419921,-85.2480368,12255036
"USGS-420231085145302",42.0419921,-85.2480368,12255036
"USGS-420231085145303",42.0419921,-85.2480368,12255036
"USGS-420231085145305",42.0419921,-85.2480368,12255036
"USGS-420231085145306",42.0419921,-85.2480368,12255036
"USGS-420240085115501",42.0444919,-85.19859,12254990
"USGS-420240085115502",42.0444919,-85.19859,12254990
"USGS-420240085115503",42.0444919,-85.19859,12254990
"USGS-420240085115505",42.0444919,-85.19859,12254990
"USGS-420240085115506",42.0444919,-85.19859,12254990
"USGS-420241085305701",42.04477,-85.5158265,12255006
"USGS-420241085305702",42.04477,-85.5158265,12255006
"USGS-420241085305703",42.04477,-85.5158265,12255006
"USGS-420241085305705",42.04477,-85.5158265,12255006
"USGS-420241085305706",42.04477,-85.5158265,12255006
"USGS-420252084082301",42.0478207,-84.1396672,13227598
"USGS-420252084082302",42.0478207,-84.1396672,13227598
"USGS-420252084082303",42.0478207,-84.1396672,13227598
"USGS-420252084082305",42.0478207,-84.1396672,13227598
"USGS-420252084082306",42.0478207,-84.1396672,13227598
"USGS-420256085150801",42.0489364,-85.252204,12255016
"USGS-420256085150802",42.0489364,-85.252204,12255016
"USGS-420256085150803",42.0489364,-85.252204,12255016
"USGS-420256085150805",42.0489364,-85.252204,12255016
"USGS-420256085150806",42.0489364,-85.252204,12255016
"USGS-420259085513101",42.0497661,-85.858616,12255028
"USGS-420259085513102",42.0497661,-85.858616,12255028
"USGS-420259085513103",42.0497661,-85.858616,12255028
"USGS-420259085513105",42.0497661,-85.858616,12255028
"USGS-420259085513106",42.0497661,-85.858616,12255028
"USGS-420303085110201",42.0508806,-85.1838675,12254990
"USGS-420303085110202",42.0508806,-85.1838675,12254990
"USGS-420310086110301",42.0528214,-86.1841828,12256574
"USGS-420310086110302",42.0528214,-86.1841828,12256574
"USGS-420310086110303",42.0528214,-86.1841828,12256574
"USGS-420310086110305",42.0528214,-86.1841828,12256574
"USGS-420310086110306",42.0528214,-86.1841828,12256574
"USGS-420333084110001",42.0591667,-84.1833333,13227584
"USGS-420333084110002",42.0591667,-84.1833333,13227584
"USGS-420333084110003",42.0591667,-84.1833333,13227584
"USGS-420333084110005",42.0591667,-84.1833333,13227584
"USGS-420333084110006",42.0591667,-84.1833333,13227584
"USGS-420345085483001",42.0625436,-85.8083366,12255004
"USGS-420345085483002",42.0625436,-85.8083366,12255004
"USGS-420345085483003",42.0625436,-85.8083366,12255004
"USGS-420345085483005",42.0625436,-85.8083366,12255004
"USGS-420345085483006",42.0625436,-85.8083366,12255004
"USGS-420357086104501",42.0658765,-86.179183,12256554
"USGS-420357086104502",42.0658765,-86.179183,12256554
"USGS-420357086104503",42.0658765,-86.179183,12256554
"USGS-420357086104505",42.0658765,-86.179183,12256554
"USGS-420357086104506",42.0658765,-86.179183,12256554
"USGS-420410086121400",42.0694874,-86.203906,12256552
"USGS-420415084080001",42.0708755,-84.1332788,13227544
"USGS-420415084080002",42.0708755,-84.1332788,13227544
"USGS-420415084080003",42.0708755,-84.1332788,13227544
"USGS-420415084080005",42.0708755,-84.1332788,13227544
"USGS-420415084080006",42.0708755,-84.1332788,13227544
"USGS-420421086122100",42.0725429,-86.2058506,12256552
"USGS-420428084084701",42.0744444,-84.1463889,13227536
"USGS-420428084084702",42.0744444,-84.1463889,13227536
"USGS-420428084084703",42.0744444,-84.1463889,13227536
"USGS-420428084084705",42.0744444,-84.1463889,13227536
"USGS-420428084084706",42.0744444,-84.1463889,13227536
"USGS-420429086120801",42.074765,-86.2022395,12256552
"USGS-420430084121501",42.0839305,-84.2132805,13227492
"USGS-420430084121502",42.0839305,-84.2132805,13227492
"USGS-420430084121503",42.0839305,-84.2132805,13227492
"USGS-420430084121505",42.0839305,-84.2132805,13227492
"USGS-420430084121506",42.0839305,-84.2132805,13227492
"USGS-420437085513801",42.0769876,-85.8605617,12254960
"USGS-420440086112800",42.0778205,-86.1911282,12256550
"USGS-420442085515901",42.0783765,-85.8663954,12254960
"USGS-420442085515902",42.0783765,-85.8663954,12254960
"USGS-420442085515903",42.0783765,-85.8663954,12254960
"USGS-420442085515905",42.0783765,-85.8663954,12254960
"USGS-420442085515906",42.0783765,-85.8663954,12254960
"USGS-420445086122501",42.0792093,-86.206962,12256548
"USGS-420445086122502",42.0792093,-86.206962,12256548
"USGS-420445086122503",42.0792093,-86.206962,12256548
"USGS-420445086122505",42.0792093,-86.206962,12256548
"USGS-420445086122506",42.0792093,-86.206962,12256548
"USGS-420445086122600",42.0792093,-86.2072398,12256548
"USGS-420447086125500",42.0797648,-86.2152956,12256548
"USGS-420453086122500",42.0814314,-86.206962,12256548
"USGS-420456086122001",42.0822648,-86.2055732,12256548
"USGS-420513084282201",42.0869865,-84.4727296,3469955
"USGS-420513084282202",42.0869865,-84.4727296,3469955
"USGS-420513084282205",42.0869865,-84.4727296,3469955
"USGS-420513084282206",42.0869865,-84.4727296,3469955
"USGS-420520085494201",42.0889317,-85.8283386,12254938
"USGS-420520085494202",42.0889317,-85.8283386,12254938
"USGS-420520085494203",42.0889317,-85.8283386,12254938
"USGS-420520085494205",42.0889317,-85.8283386,12254938
"USGS-420520085494206",42.0889317,-85.8283386,12254938
"USGS-420538084132001",42.0939301,-84.2221699,13227492
"USGS-420538084132002",42.0939301,-84.2221699,13227492
"USGS-420538084132003",42.0939301,-84.2221699,13227492
"USGS-420538084132005",42.0939301,-84.2221699,13227492
"USGS-420538084132006",42.0939301,-84.2221699,13227492
"USGS-420551085340601",42.0975,-85.5683333,12254914
"USGS-420551085340602",42.0975,-85.5683333,12254914
"USGS-420551085340603",42.0975,-85.5683333,12254914
"USGS-420551085340605",42.0975,-85.5683333,12254914
"USGS-420551085340606",42.0975,-85.5683333,12254914
"USGS-420558085334101",42.0994444,-85.5613889,12254914
"USGS-420558085334102",42.0994444,-85.5613889,12254914
"USGS-420558085334103",42.0994444,-85.5613889,12254914
"USGS-420558085334105",42.0994444,-85.5613889,12254914
"USGS-420558085334106",42.0994444,-85.5613889,12254914
"USGS-420612086075001",42.1033754,-86.130572,12256518
"USGS-420634086000101",42.1094867,-86.0002914,167552423
"USGS-420634086000102",42.1094867,-86.0002914,167552423
"USGS-420634086000103",42.1094867,-86.0002914,167552423
"USGS-420634086000105",42.1094867,-86.0002914,167552423
"USGS-420634086000106",42.1094867,-86.0002914,167552423
"USGS-420647084263301",42.1130965,-84.4424524,12244742
"USGS-420647084263302",42.1130965,-84.4424524,12244742
"USGS-420647084263303",42.1130965,-84.4424524,12244742
"USGS-420647084263305",42.1130965,-84.4591194,12244744
"USGS-420647084263306",42.1130965,-84.4424524,12244742
"USGS-420650085475801",42.113931,-85.7994496,12254886
"USGS-420650085480001",42.113931,-85.8000051,12254886
"USGS-420705085475901",42.1180556,-85.7997222,12254886
"USGS-420705085475902",42.1180556,-85.7997222,12254886
"USGS-420705085475903",42.1180556,-85.7997222,12254886
"USGS-420705085475905",42.1180556,-85.7997222,12254886
"USGS-420705085475906",42.1180556,-85.7997222,12254886
"USGS-420710084184701",42.1194848,-84.3130058,13227430
"USGS-420710084184702",42.1194848,-84.3130058,13227430
"USGS-420710084184703",42.1194848,-84.3130058,13227430
"USGS-420710084184705",42.1194848,-84.3130058,13227430
"USGS-420710084184706",42.1194848,-84.3130058,13227430
"USGS-420800085492001",42.133375,-85.8222292,12254874
"USGS-420800085492002",42.133375,-85.8222292,12254874
"USGS-420800085492003",42.133375,-85.8222292,12254874
"USGS-420800085492005",42.133375,-85.8222292,12254874
"USGS-420800085492006",42.133375,-85.8222292,12254874
"USGS-420815084492501",42.137544,-84.823582,12253806
"USGS-420815084492502",42.137544,-84.823582,12253806
"USGS-420815084492503",42.137544,-84.823582,12253806
"USGS-420815084492505",42.137544,-84.823582,12253806
"USGS-420815084492506",42.137544,-84.823582,12253806
"USGS-420835084490601",42.1430994,-84.8183045,12253806
"USGS-420835084490602",42.1430994,-84.8183045,12253806
"USGS-420835084490603",42.1430994,-84.8183045,12253806
"USGS-420835084490605",42.1430994,-84.8183045,12253806
"USGS-420835084490606",42.1430994,-84.8183045,12253806
"USGS-420855085030201",42.148656,-85.0505332,12254854
"USGS-420855085030202",42.148656,-85.0505332,12254854
"USGS-420855085030203",42.148656,-85.0505332,12254854
"USGS-420855085030205",42.148656,-85.0505332,12254854
"USGS-420855085030206",42.148656,-85.0505332,12254854
"USGS-420855085351501",42.1486551,-85.5875,12254862
"USGS-420855085351502",42.1486551,-85.5875,12254862
"USGS-420855085351503",42.1486551,-85.5875,12254862
"USGS-420855085351505",42.1486551,-85.5875,12254862
"USGS-420855085351506",42.1486551,-85.5875,12254862
"USGS-420900085293201",42.1500454,-85.4922195,12254844
"USGS-420900085293202",42.1500454,-85.4922195,12254844
"USGS-420900085293203",42.1500454,-85.4922195,12254844
"USGS-420900085293205",42.1500454,-85.4922195,12254844
"USGS-420900085293206",42.1500454,-85.4922195,12254844
"USGS-420904084390001",42.1511529,-84.6499641,3469677
"USGS-420904084390002",42.1511529,-84.6499641,3469677
"USGS-420904084390003",42.1511529,-84.6499641,3469677
"USGS-420904084390005",42.1511529,-84.6499641,3469677
"USGS-420904084390006",42.1511529,-84.6499641,3469677
"USGS-420919084165301",42.1553168,-84.2813399,15660668
"USGS-420919084590601",42.1553223,-84.9849755,12253770
"USGS-420919084590602",42.1553223,-84.9849755,12253770
"USGS-420919084590603",42.1553223,-84.9849755,12253770
"USGS-420919084590605",42.1553223,-84.9849755,12253770
"USGS-420919084590606",42.1553223,-84.9849755,12253770
"USGS-420922085374201",42.1561111,-85.6283333,12254838
"USGS-420922085374202",42.1561111,-85.6283333,12254838
"USGS-420922085374203",42.1561111,-85.6283333,12254838
"USGS-420922085374205",42.1561111,-85.6283333,12254838
"USGS-420922085374206",42.1561111,-85.6283333,12254838
"USGS-420933085444201",42.1592077,-85.7450048,12254846
"USGS-420933085444202",42.1592077,-85.7450048,12254846
"USGS-420933085444203",42.1592077,-85.7450048,12254846
"USGS-420933085444205",42.1592077,-85.7450048,12254846
"USGS-420933085444206",42.1592077,-85.7450048,12254846
"USGS-420935085342601",42.1597222,-85.5738889,12254848
"USGS-420935085342602",42.1597222,-85.5738889,12254848
"USGS-420935085342603",42.1597222,-85.5738889,12254848
"USGS-420935085342605",42.1597222,-85.5738889,12254848
"USGS-420935085342606",42.1597222,-85.5738889,12254848
"USGS-421004085330201",42.1678219,-85.5505554,12254814
"USGS-421004085330202",42.1678219,-85.5505554,12254814
"USGS-421004085330203",42.1678219,-85.5505554,12254814
"USGS-421004085330205",42.1678219,-85.5505554,12254814
"USGS-421004085330206",42.1678219,-85.5505554,12254814
"USGS-421005085584000",42.1680962,-85.9777929,12254834
"USGS-421009085581000",42.1692073,-85.9694592,12254834
"USGS-421010085581501",42.1694851,-85.9708482,12254834
"USGS-421010085581502",42.1694851,-85.9708482,12254834
"USGS-421010085581503",42.1694851,-85.9708482,12254834
"USGS-421010085581505",42.1694851,-85.9708482,12254834
"USGS-421010085581506",42.1694851,-85.9708482,12254834
"USGS-421020085583500",42.1722628,-85.9764041,12254834
"USGS-421051085070501",42.1808776,-85.1180381,12254816
"USGS-421051085070502",42.1808776,-85.1180381,12254816
"USGS-421051085070503",42.1808776,-85.1180381,12254816
"USGS-421051085070505",42.1808776,-85.1180381,12254816
"USGS-421051085070506",42.1808776,-85.1180381,12254816
"USGS-421103084331801",42.1842058,-84.55496,12244518
"USGS-421103084331802",42.1842058,-84.55496,12244518
"USGS-421103084331803",42.1842058,-84.55496,12244518
"USGS-421103084331805",42.1842058,-84.55496,12244518
"USGS-421103084331806",42.1842058,-84.55496,12244518
"USGS-421109085321701",42.1858772,-85.5380559,3472045
"USGS-421112086061201",42.1867062,-86.1033523,12256466
"USGS-421113085341001",42.1869877,-85.5694457,3472089
"USGS-421113085341002",42.1869877,-85.5694457,3472089
"USGS-421113085341003",42.1869877,-85.5694457,3472089
"USGS-421113085341005",42.1869877,-85.5694457,3472089
"USGS-421113085341006",42.1869877,-85.5694457,3472089
"USGS-421123085570400",42.1897623,-85.951126,12254798
"USGS-421127084240801",42.1908711,-84.4021772,12244494
"USGS-421127084240802",42.1908711,-84.4021772,12244494
"USGS-421127084240803",42.1908711,-84.4021772,12244494
"USGS-421127084240805",42.1908711,-84.4021772,12244494
"USGS-421127084240806",42.1908711,-84.4021772,12244494
"USGS-421133085313301",42.1925439,-85.5258337,3472045
"USGS-421133085313302",42.1925439,-85.5258337,3472045
"USGS-421133085313303",42.1925439,-85.5258337,3472045
"USGS-421133085313305",42.1925439,-85.5258337,3472045
"USGS-421133085313306",42.1925439,-85.5258337,3472045
"USGS-421139086061101",42.1942059,-86.1030747,12256466
"USGS-421139086061102",42.1942059,-86.1030747,12256466
"USGS-421139086061103",42.1942059,-86.1030747,12256466
"USGS-421139086061105",42.1942059,-86.1030747,12256466
"USGS-421139086061106",42.1942059,-86.1030747,12256466
"USGS-421144085565901",42.1955954,-85.9497373,12254798
"USGS-421144085565902",42.1955954,-85.9497373,12254798
"USGS-421144085565903",42.1955954,-85.9497373,12254798
"USGS-421144085565905",42.1955954,-85.9497373,12254798
"USGS-421144085565906",42.1955954,-85.9497373,12254798
"USGS-421145085570200",42.1958732,-85.9505707,12254798
"USGS-421156085584800",42.1989287,-85.9800165,12254780
"USGS-421206086000301",42.2017064,-86.0008508,167552421
"USGS-421206086000302",42.2017064,-86.0008508,167552421
"USGS-421206086000303",42.2017064,-86.0008508,167552421
"USGS-421206086000305",42.2017064,-86.0008508,167552421
"USGS-421206086000306",42.2017064,-86.0008508,167552421
"USGS-421210085591900",42.2028175,-85.9886281,12254780
"USGS-421212085591001",42.203373,-85.986128,12254780
